id,ident,type,name,lat,long,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
4411,LLBG,large_airport,Ben Gurion International Airport,32.01139831542969,34.88669967651367,135,AS,IL,IL-M,Tel Aviv,1,LLBG,TLV,,http://www.iaa.gov.il/Rashat/en-US/Airports/BenGurion/,http://en.wikipedia.org/wiki/Ben_Gurion_International_Airport,
26576,VISM,large_airport,Shimla Airport,31.0818004608,77.0680007935,5072,AS,IN,IN-HP,,0,VISM,SLV,,,,
26540,VIAR,large_airport,Sri Guru Ram Dass Jee International Airport,31.7096004486,74.7973022461,756,AS,IN,IN-PB,Amritsar,1,VIAR,ATQ,,http://www.aai.aero/allAirports/amritsar_generalinfo.jsp,http://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport,Amritsar Air Force Station
35145,VOBL,large_airport,Bengaluru International Airport,13.197899818399998,77.7062988281,3000,AS,IN,IN-KA,Bangalore,1,VOBL,BLR,,http://www.bengaluruairport.com/home/home.jspx,http://en.wikipedia.org/wiki/Bengaluru_International_Airport,
26610,VOCL,large_airport,Calicut International Airport,11.1367998123,75.95529937740001,342,AS,IN,IN-KL,Calicut,1,VOCL,CCJ,,,http://en.wikipedia.org/wiki/Calicut_International_Airport,
26618,VOMM,large_airport,Chennai International Airport,12.990005493164062,80.16929626464844,52,AS,IN,IN-TN,Chennai,1,VOMM,MAA,,,http://en.wikipedia.org/wiki/Chennai_International_Airport,
26609,VOCI,large_airport,Cochin International Airport,10.1520004272,76.40190124510002,30,AS,IN,IN-KL,Cochin,1,VOCI,COK,,http://www.cochin-airport.com/,http://en.wikipedia.org/wiki/Cochin_International_Airport,Cochin
35141,VOHS,large_airport,Rajiv Gandhi International Airport,17.2313175201,78.4298553467,2024,AS,IN,IN-U-A,Hyderabad,1,VOHS,HYD,,http://www.shamshabadairport.com/,http://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport,"Shamshabad, Hyderabad"
26496,VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.654699325561523,88.44670104980469,16,AS,IN,IN-WB,Kolkata,1,VECC,CCU,,,http://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport,"Calcutta, Kolkatta, Dum Dum Air Force Station"
26434,VABB,large_airport,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,39,AS,IN,IN-MM,Mumbai,1,VABB,BOM,,http://www.csia.in/,http://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport,"Bombay, Sahar International Airport"
26555,VIDP,large_airport,Indira Gandhi International Airport,28.566499710083008,77.10310363769531,777,AS,IN,IN-DL,New Delhi,1,VIDP,DEL,,,http://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport,Palam Air Force Station
26629,VOTV,large_airport,Trivandrum International Airport,8.48211956024,76.9200973511,15,AS,IN,IN-KL,Thiruvananthapuram,1,VOTV,TRV,,,http://en.wikipedia.org/wiki/Trivandrum_International_Airport,"Thiruvananthapuram International Airport, Trivandrum Air Force Station"
26444,VAGO,large_airport,Dabolim Airport,15.3808002472,73.8313980103,150,AS,IN,IN-GA,Vasco da Gama,1,VOGO,GOI,,,http://en.wikipedia.org/wiki/Dabolim_Airport,"Goa Airport, Dabolim Navy Airbase, दाबोळी विमानतळ"
5289,ORBI,large_airport,Baghdad International Airport,33.262500762900004,44.2346000671,114,AS,IQ,IQ-BG,Baghdad,1,ORBI,BGW,,,http://en.wikipedia.org/wiki/Baghdad_International_Airport,"SDA, BIAP, VBC, ORBS, Camp Sather, Saddam International Airport, Al Anbar Airport"
5294,ORMM,large_airport,Basrah International Airport,30.549100875854492,47.66210174560547,11,AS,IQ,IQ-BA,Basrah,1,ORMM,BSR,,,http://en.wikipedia.org/wiki/Basra_International_Airport,
5183,OIMM,large_airport,Mashhad International Airport,36.235198974609375,59.64099884033203,3263,AS,IR,IR-30,Mashhad,1,OIMM,MHD,,,http://en.wikipedia.org/wiki/Mashhad_International_Airport,Shahid Hashemi Nejad Airport
5197,OISS,large_airport,Shiraz Shahid Dastghaib International Airport,29.539199829101562,52.58980178833008,4920,AS,IR,IR-14,Shiraz,1,OISS,SYZ,,http://shirazairport.ir/,http://en.wikipedia.org/wiki/Shiraz_International_Airport,
5204,OITT,large_airport,Tabriz International Airport,38.1338996887207,46.23500061035156,4459,AS,IR,IR-01,Tabriz,1,OITT,TBZ,,http://www.tabrizairport.ir/,http://en.wikipedia.org/wiki/Tabriz_International_Airport,IRIAF
5168,OIII,large_airport,Mehrabad International Airport,35.68920135498047,51.31340026855469,3962,AS,IR,IR-07,Tehran,1,OIII,THR,,,http://en.wikipedia.org/wiki/Mehrabad_International_Airport,
5212,OJAI,large_airport,Queen Alia International Airport,31.7226009369,35.9931983948,2395,AS,JO,JO-AM,Amman,1,OJAI,AMM,,,http://en.wikipedia.org/wiki/Queen_Alia_International_Airport,
5673,RODN,large_airport,Kadena Air Base,26.355600357055664,127.76799774169922,143,AS,JP,JP-47,,0,RODN,DNA,,,,
5544,RJCC,large_airport,New Chitose Airport,42.77519989013672,141.69200134277344,82,AS,JP,JP-01,Chitose / Tomakomai,1,RJCC,CTS,,http://www.new-chitose-airport.jp/language/english/,http://en.wikipedia.org/wiki/New_Chitose_Airport,
5564,RJFF,large_airport,Fukuoka Airport,33.585899353027344,130.4510040283203,32,AS,JP,JP-40,Fukuoka,1,RJFF,FUK,,http://www.fuk-ab.co.jp/english/frame_index.html,http://en.wikipedia.org/wiki/Fukuoka_Airport,Itazuke Air Base
5629,RJTY,large_airport,Yokota Air Base,35.74850082397461,139.34800720214844,463,AS,JP,JP-13,Fussa,0,RJTY,OKO,,,http://en.wikipedia.org/wiki/Yokota_Air_Base,
5566,RJFK,large_airport,Kagoshima Airport,31.80340003967285,130.718994140625,906,AS,JP,JP-46,Kagoshima,1,RJFK,KOJ,,,http://en.wikipedia.org/wiki/Kagoshima_Airport,
299238,rjns,large_airport,Mt. Fuji Shizuoka Airport,34.7960434679,138.18775177,433,AS,JP,JP-22,Makinohara / Shimada,1,RJNS,FSZ,,http://www.mtfuji-shizuokaairport.jp/english/index.html,http://en.wikipedia.org/wiki/Shizuoka_Airport,
5671,ROAH,large_airport,Naha Airport,26.1958007812,127.646003723,12,AS,JP,JP-47,Naha,1,ROAH,OKA,,http://www.naha-airport.co.jp/,http://en.wikipedia.org/wiki/Naha_Airport,"那覇空港, Naha Kūkō?, AHA, Naha AFB"
5598,RJOO,large_airport,Osaka International Airport,34.785499572753906,135.43800354003906,50,AS,JP,JP-27,Osaka,1,RJOO,ITM,,,http://en.wikipedia.org/wiki/Osaka_International_Airport,"OSA, Itami"
5576,RJGG,large_airport,Chubu Centrair International Airport,34.8583984375,136.80499267578125,15,AS,JP,JP-23,Tokoname,1,RJGG,NGO,,,http://en.wikipedia.org/wiki/Ch%C5%ABbu_Centrair_International_Airport,
5627,RJTT,large_airport,Tokyo International Airport,35.55229949951172,139.77999877929688,35,AS,JP,JP-13,Tokyo,1,RJTT,HND,,http://www.tokyo-airport-bldg.co.jp/,http://en.wikipedia.org/wiki/Tokyo_International_Airport,"TYO, Haneda"
6426,UAFM,large_airport,Manas International Airport,43.0612983704,74.4776000977,2058,AS,KG,KG-C,Bishkek,1,UCFM,FRU,,,http://en.wikipedia.org/wiki/Manas_International_Airport,"UAFM, Manas Air Force Base"
26475,VDPP,large_airport,Phnom Penh International Airport,11.546600341796875,104.84400177001953,40,AS,KH,KH-8,Phnom Penh,1,VDPP,PNH,,http://www.cambodia-airports.com/phnompenh/en/,http://en.wikipedia.org/wiki/Phnom_Penh_International_Airport,Pochentong International Airport
26476,VDSR,large_airport,Siem Reap International Airport,13.410699844400002,103.81300354,60,AS,KH,KH-17,Siem Reap,1,VDSR,REP,,http://www.cambodia-airports.com/siemreap/en,http://en.wikipedia.org/wiki/Siem_Reap_International_Airport,Angkor International Airport
5655,RKSO,large_airport,Osan Air Base,37.090599060058594,127.02999877929688,38,AS,KR,KR-41,,0,RKSO,OSN,,,,
5642,RKPK,large_airport,Gimhae International Airport,35.1795005798,128.93800354,6,AS,KR,KR-26,Busan,1,RKPK,PUS,,http://gimhae.airport.co.kr/eng/index.jsp,http://en.wikipedia.org/wiki/Gimhae_International_Airport,"Kimhae, Pusan"
5663,RKTU,large_airport,Cheongju International Airport,36.7165985107,127.499000549,191,AS,KR,KR-43,Cheongju,1,RKTU,CJJ,,http://cheongju.airport.co.kr/doc/cheongju_eng/,http://en.wikipedia.org/wiki/Cheongju_Airport,
5639,RKPC,large_airport,Jeju International Airport,33.51129913330078,126.49299621582031,118,AS,KR,KR-49,Jeju City,1,RKPC,CJU,,,http://en.wikipedia.org/wiki/Jeju_International_Airport,
5631,RKJK,large_airport,Kunsan Air Base,35.90380096435547,126.61599731445312,29,AS,KR,KR-45,Kunsan,1,RKJK,KUV,,,http://en.wikipedia.org/wiki/Gunsan_Airport,
302303,RKJB,large_airport,Muan International Airport,34.991406,126.382814,35,AS,KR,KR-46,Muan,1,RKJB,MWX,,http://muan.airport.co.kr/doc/muan_eng/,http://en.wikipedia.org/wiki/Muan_International_Airport,"Gwangju, Mokpo"
5653,RKSI,large_airport,Incheon International Airport,37.46910095214844,126.45099639892578,23,AS,KR,KR-28,Seoul,1,RKSI,ICN,,,http://en.wikipedia.org/wiki/Incheon_International_Airport,
5220,OKBK,large_airport,Kuwait International Airport,29.226600646972656,47.96889877319336,206,AS,KW,KW-FA,Kuwait City,1,OKBK,KWI,,http://www.kuwait-airport.com.kw/Index_e.htm,http://en.wikipedia.org/wiki/Kuwait_International_Airport,Al Mubarak Air Base
6421,UAAA,large_airport,Almaty Airport,43.35210037231445,77.04049682617188,2234,AS,KZ,KZ-ALM,Almaty,1,UAAA,ALA,,,http://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata
6423,UACC,large_airport,Astana International Airport,51.02220153808594,71.46690368652344,1165,AS,KZ,KZ-AKM,Astana,1,UACC,TSE,,,http://en.wikipedia.org/wiki/Astana_International_Airport,
6431,UAKK,large_airport,Sary-Arka Airport,49.670799255371094,73.33439636230469,1765,AS,KZ,KZ-KAR,Karaganda,1,UAKK,KGF,,,http://en.wikipedia.org/wiki/Sary-Arka_Airport,
5222,OLBA,large_airport,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,87,AS,LB,LB-JL,Beirut,1,OLBA,BEY,,http://www.beirutairport.gov.lb/,http://en.wikipedia.org/wiki/Beirut_Rafic_Hariri_International_Airport,"Chaldea, Beirut Air Base, مطار بيروت رفيق الحريري الدولي"
309579,VCRI,large_airport,Mattala Rajapaksa International Airport,6.284467,81.124128,157,AS,LK,LK-3,,1,VCRI,HRI,VCRI,http://www.mria.lk/,http://en.wikipedia.org/wiki/Mattala_Rajapaksa_International_Airport,Hambantota International Airport
26463,VCBI,large_airport,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30,AS,LK,LK-1,Colombo,1,VCBI,CMB,,http://www.airport.lk/,http://en.wikipedia.org/wiki/Bandaranaike_International_Airport,"RAF Negombo, Katunayake International Airport"
26727,VYMD,large_airport,Mandalay International Airport,21.702199935913086,95.97789764404297,300,AS,MM,MM-04,Mandalay,1,VYMD,MDL,,,http://en.wikipedia.org/wiki/Mandalay_International_Airport,
26744,VYYY,large_airport,Yangon International Airport,16.907300949099998,96.1332015991,109,AS,MM,MM-06,Yangon,1,VYYY,RGN,,http://www.yangonairportonline.com,http://en.wikipedia.org/wiki/Yangon_International_Airport,Rangoon
26589,VMMC,large_airport,Macau International Airport,22.149599075317383,113.59200286865234,20,AS,MO,MO-U-A,Taipa,1,VMMC,MFM,,http://www.macau-airport.gov.mo/en/index.php,http://en.wikipedia.org/wiki/Macau_International_Airport,澳門國際機場
26636,VRMM,large_airport,Malé International Airport,4.191830158233643,73.52909851074219,6,AS,MV,MV-MLE,Malé,1,VRMM,MLE,,http://www.airports.com.mv/,http://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport,
26874,WMKK,large_airport,Kuala Lumpur International Airport,2.745579957962,101.70999908447,69,AS,MY,MY-14,Kuala Lumpur,1,WMKK,KUL,,,http://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport,KLIA
299747,OM-0004,large_airport,Rustaq Airport,23.6405555556,57.4875,349,AS,OM,OM-BA,Al Muladdah,0,OORQ,,,,,Wadi al Maawil
299738,OM-0003,large_airport,Duqm International Airport,19.5,57.6428,380,AS,OM,OM-WU,Duqm,1,OODQ,DQM,,,,
5242,OOMS,large_airport,Muscat International Airport,23.593299865722656,58.284400939941406,48,AS,OM,OM-MA,Muscat,1,OOMS,MCT,,,http://en.wikipedia.org/wiki/Seeb_International_Airport,"Seeb International Airport, Masqat"
5687,RPLC,large_airport,Clark International Airport,15.1859998703,120.559997559,484,AS,PH,PH-PAM,Angeles City,1,RPLC,CRK,,http://www.clarkairport.com/,http://en.wikipedia.org/wiki/Diosdado_Macapagal_International_Airport,"Diosdado Macapagal International Airport, Paliparang Pandaigdig ng Diosdado Macapagal, Clark Air Base"
308633,PH-0001,large_airport,Laguindingan Airport,8.612203,124.456496,190,AS,PH,PH-MSR,Cagayan de Oro City,1,RPMY,CGY,,,http://en.wikipedia.org/wiki/Laguindingan_International_Airport,"CGY,Laguindingan,IGN,RPML"
5697,RPMD,large_airport,Francisco Bangoy International Airport,7.1255202293396,125.64600372314453,96,AS,PH,PH-DAV,Davao City,1,RPMD,DVO,,,http://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport,Davao International Airport
5742,RPVM,large_airport,Mactan Cebu International Airport,10.307499885559,123.97899627686,31,AS,PH,PH-CEB,Lapu-Lapu City,1,RPVM,CEB,,http://www.mactan-cebuairport.com.ph/,http://en.wikipedia.org/wiki/Mactan-Cebu_International_Airport,
5689,RPLL,large_airport,Ninoy Aquino International Airport,14.508600235,121.019996643,75,AS,PH,PH-U-A,Manila,1,RPLL,MNL,,,http://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,
5274,OPRN,large_airport,Benazir Bhutto International Airport,33.61669921875,73.09919738769531,1668,AS,PK,PK-IS,Islamabad,1,OPRN,ISB,,,http://en.wikipedia.org/wiki/Islamabad_International_Airport,"Chaklala Air Base, Islamabad International Airport, Rawalpindi"
30601,PK-0001,large_airport,(Under construction) New Islamabad International Airport,33.560714,72.851614,646,AS,PK,PK-PB,Islamabad,0,,,,http://www.niia.com.pk/,http://en.wikipedia.org/wiki/New_Islamabad_International_Airport,Fateh Jang
41624,OPST,large_airport,Sialkot Airport,32.5355567932,74.3638916016,837,AS,PK,PK-PB,Sialkot,1,OPST,SKT,,,http://en.wikipedia.org/wiki/Sialkot_International_Airport,
44686,QA-0001,large_airport,Hamad International Airport,25.273056,51.608056,13,AS,QA,QA-DA,Doha,1,OTHH,DOH,,http://dohahamadairport.com/,http://en.wikipedia.org/wiki/Hamad_International_Airport,New Doha International Airport
35102,RU-2244,large_airport,Ukrainka Air Base,51.16999816894531,128.44500732421875,771,AS,RU,RU-AMU,Belogorsk,0,,,,,http://en.wikipedia.org/wiki/Ukrainka_(air_base),
6455,UHHH,large_airport,Khabarovsk-Novy Airport,48.52799987793,135.18800354004,244,AS,RU,RU-KHA,Khabarovsk,1,UHHH,KHV,,http://airkhv.ru/,http://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport,Аэропорт Хабаровск-Новый
6506,UNKL,large_airport,Yemelyanovo Airport,56.172901153564,92.493301391602,942,AS,RU,RU-KYA,Krasnoyarsk,1,UNKL,KJA,,http://www.yemelyanovo.ru/en/,http://en.wikipedia.org/wiki/Krasnoyarsk_Yemelyanovo_Airport,
6507,UNNT,large_airport,Tolmachevo Airport,55.012599945068,82.650703430176,365,AS,RU,RU-NVS,Novosibirsk,1,UNNT,OVB,,http://eng.tolmachevo.ru/,http://en.wikipedia.org/wiki/Tolmachevo_Airport,
26378,USSS,large_airport,Koltsovo Airport,56.743099212646,60.802700042725,764,AS,RU,RU-SVE,Yekaterinburg,1,USSS,SVX,,http://www.koltsovo.ru/en/,http://en.wikipedia.org/wiki/Koltsovo_Airport,
5089,OEDR,large_airport,King Abdulaziz Air Base,26.265399932900003,50.152000427199994,84,AS,SA,SA-04,,0,OEDR,DHA,,,http://en.wikipedia.org/wiki/Dhahran_International_Airport,
5087,OEDF,large_airport,King Fahd International Airport,26.471200942993164,49.79790115356445,72,AS,SA,SA-04,Ad Dammam,1,OEDF,DMM,,,http://en.wikipedia.org/wiki/King_Fahd_International_Airport,
5097,OEJN,large_airport,King Abdulaziz International Airport,21.679599762,39.15650177,48,AS,SA,SA-02,Jeddah,1,OEJN,JED,,,http://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport,"Mecca, Hajj"
5101,OEMA,large_airport,Prince Mohammad Bin Abdulaziz Airport,24.55340003967285,39.705101013183594,2151,AS,SA,SA-03,Medina,1,OEMA,MED,,,http://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport,Medinah
5112,OERK,large_airport,King Khaled International Airport,24.957599639892578,46.69879913330078,2049,AS,SA,SA-01,Riyadh,1,OERK,RUH,,,http://en.wikipedia.org/wiki/King_Khalid_International_Airport,Riyad
26887,WSSS,large_airport,Singapore Changi International Airport,1.3501900434494019,103.99400329589844,22,AS,SG,SG-04,Singapore,1,WSSS,SIN,,,,
5302,OSAP,large_airport,Aleppo International Airport,36.18069839477539,37.22439956665039,1276,AS,SY,SY-HL,Aleppo,1,OSAP,ALP,,http://www.aleppo-airport.com/en/,http://en.wikipedia.org/wiki/Aleppo_International_Airport,مطار حلب الدولي
5303,OSDI,large_airport,Damascus International Airport,33.4114990234375,36.51559829711914,2020,AS,SY,SY-DI,Damascus,1,OSDI,DAM,,,http://en.wikipedia.org/wiki/Damascus_International_Airport,مطار دمشق الدولي
5306,OSLK,large_airport,Bassel Al-Assad International Airport,35.401100158691406,35.948699951171875,157,AS,SY,SY-LA,Latakia,1,OSLK,LTK,,,http://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport,مطار الشهيد باسل الأسد الدولي
26638,VTBD,large_airport,Don Mueang International Airport,13.9125995636,100.607002258,9,AS,TH,TH-10,Bangkok,1,VTBD,DMK,,http://www2.airportthai.co.th/airportnew/bangkok/index.asp?lang=en,http://en.wikipedia.org/wiki/Don_Mueang_International_Airport,"Old Bangkok International Airport, Don Muang Royal Thai Air Force Base"
28118,VTBS,large_airport,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5,AS,TH,TH-10,Bangkok,1,VTBS,BKK,,,http://en.wikipedia.org/wiki/Suvarnabhumi_Airport,
26647,VTCC,large_airport,Chiang Mai International Airport,18.766799926799997,98.962600708,1036,AS,TH,TH-50,Chiang Mai,1,VTCC,CNX,,,http://en.wikipedia.org/wiki/Chiang_Mai_International_Airport,
4512,LTAF,large_airport,Adana Airport,36.9822006226,35.280399322499996,65,AS,TR,TR-01,Adana,1,LTAF,ADA,,,http://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport,"Şakirpaşa, Sakirpasa"
4509,LTAC,large_airport,Esenboğa International Airport,40.128101348899996,32.995098114,3125,AS,TR,TR-06,Ankara,1,LTAC,ESB,,,http://en.wikipedia.org/wiki/Esenbo%C4%9Fa_International_Airport,
4515,LTAI,large_airport,Antalya International Airport,36.89870071411133,30.800500869750977,177,AS,TR,TR-07,Antalya,1,LTAI,AYT,,,http://en.wikipedia.org/wiki/Antalya_Airport,
4567,LTFE,large_airport,Milas Bodrum International Airport,37.25059890749999,27.6643009186,21,AS,TR,TR-48,Bodrum,1,LTFE,BJV,,,http://en.wikipedia.org/wiki/Milas-Bodrum_Airport,
4542,LTBS,large_airport,Dalaman International Airport,36.7131004333,28.7924995422,20,AS,TR,TR-48,Dalaman,1,LTBS,DLM,,,http://en.wikipedia.org/wiki/Dalaman_Airport,
4551,LTCE,large_airport,Erzurum International Airport,39.9565010071,41.17020034789999,5763,AS,TR,TR-25,Erzurum,1,LTCE,ERZ,,,http://en.wikipedia.org/wiki/Erzurum_Airport,
4516,LTAJ,large_airport,Gaziantep International Airport,36.9472007751,37.4786987305,2315,AS,TR,TR-27,Gaziantep,1,LTAJ,GZT,,,http://en.wikipedia.org/wiki/O%C4%9Fuzeli_Airport,
4565,LTFC,large_airport,Süleyman Demirel International Airport,37.8554000854,30.368400573699997,2835,AS,TR,TR-32,Isparta,1,LTFC,ISE,,http://www.dhmi.gov.tr/dosyalar/limanvemeydanlar/sdemirel/sdemirel.asp,http://en.wikipedia.org/wiki/S%C3%BCleyman_Demirel_Airport,
